Institute ID,Institute Name,TLR,RPC,GO,OI,PERCEPTION,City,State,Score,Rank,Year,UG_Students,Total_Students,Capital_Expenditure,Operational_Expenditure,Total_Expenditure,WOS_Publications,WOS_Citations,Scopus_Publications
IR-O-U-0052,Gauhati University,66.09,18.08,74.7,44.24,9.59,Guwahati,Assam,45.57,65,2019,520.2679295,0,243161670,443356353.1,610620068.1,498.7376358,1300.418773,842.3538667
IR-O-U-0377,Indian Institute of Science Education & Research Mohali,66.43,25.27,45.39,70.98,17.38,Mohali,Punjab,45.43,66,2019,409.3465568,428.0486236,239454508.6,509968534.2,951518919.2,337.81657,2437.80637,253.2651571
IR-O-I-1441,Saveetha Institute of Medical and Technical Sciences,69.98,17.64,62.16,67.15,0,Chennai,Tamil Nadu,45.42,67,2019,1320,1320,222055359.5,695197844.3,955286006.5,269.668892,945.0473217,481.8747234
IR-O-U-0485,Tamil Nadu Agricultural University,74.72,11.58,69.31,45.1,11.52,Coimbatore,Tamil Nadu,45.41,68,2019,1806.392204,714.6932124,169584356.4,207575637.5,316528204.7,465.1591634,1232.72776,640.3809066
IR-O-U-0463,Madurai Kamraj University,63.94,28.11,57.1,41.36,20.28,Madurai,Tamil Nadu,45.2,69,2019,5936.609048,6214.407971,181779891.5,391313906.8,1276101202,767.6585006,2695.301338,618.3662227
IR-O-I-1110,Dr. D. Y. Patil Vidyapeeth,77.38,7.61,62.46,63.71,7.56,Pune,Maharashtra,45.11,70,2019,6877.999319,6773.553969,229038986.5,412785134.4,685517543.7,231.2342337,864.4798754,301.3846146
IR-O-U-0098,Delhi Technological University,55.99,24.33,66.89,54.61,19.51,New Delhi,Delhi,44.89,71,2019,1862,1862,213350966.9,1036316953,1285394823,756.7258213,2051.611619,894.7738828
IR-O-U-0037,Sri Venkateswara University,62.46,23.6,69.63,44.79,6.51,Tirupati,Andhra Pradesh,44.88,72,2019,398,398,132696985.9,462498635.8,376213604.6,686.9609147,1674.821683,793.5605195
IR-O-U-0369,Pondicherry University,47.92,26.63,73.31,59.3,19.25,Puducherry,Pondicherry,44.88,72,2019,1817.865132,2239.751766,115844556.5,817552903,1320594866,761.3771969,2299.281452,814.1035018
IR-O-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),67.17,19.07,63.8,57.15,3.58,Vaddeswaram,Andhra Pradesh,44.7,74,2019,3740,3740,249485520,646065829.3,660226702.6,328.1427445,773.8632484,840.6376226
IR-O-U-0381,Punjab Agricultural University,76.97,19.74,56.22,40.93,3.19,Ludhiana,Punjab,44.66,75,2019,3219.075437,5145.432566,169282254.4,170629209.7,378555177.4,465.7213063,1223.64336,586.8155492
IR-O-C-37013,PSG College of Technology,63.69,12.61,61.03,49.95,43.66,Coimbatore,Tamil Nadu,44.46,76,2019,1140,1140,90642937.86,539281287,687065350.3,400.794915,821.977137,814.3393577
IR-O-U-0642,Shiv Nadar University,69.46,14.05,61.53,64.61,6.15,Dadri,Uttar Pradesh,44.45,77,2019,688.9539271,450.6524335,204950567.2,174968573.9,440597376.6,251.4341664,824.121839,414.4893756
IR-O-C-16604,Sri Sivasubramaniya Nadar College of Engineering,62.4,22.97,63.44,52.92,7.56,Kancheepuram,Tamil Nadu,44.35,78,2019,819,819,167328319.5,674200824.3,757974819.2,712.3851882,1434.697609,893.4917523
IR-O-U-0196,University of Kashmir,59.82,18.33,79.2,47.36,1.63,Srinagar,Jammu and Kashmir,44.19,79,2019,500.4098666,254.6554599,60610252.08,354148521.8,0,475.9737056,1023.387401,809.6561569
IR-O-U-0235,Mysore University,57.3,18.15,78.43,52.67,4.7,Mysore,Karnataka,44.06,80,2019,1259.099111,2165.220683,141929524.9,942096522.5,1030431012,536.6905989,899.4963286,775.994696
IR-O-U-0376,Guru Nanak Dev University,46.51,29.38,74.72,54.02,5.8,Amritsar,Punjab,43.69,81,2019,864.521099,1000.526985,125172595.9,859614708.1,1183858733,1087.800391,1977.040868,1571.5336
IR-O-U-0329,Symbiosis International,70.01,9.43,61.03,72.88,3.19,Pune,Maharashtra,43.65,82,2019,184.4556314,331.8511293,199588780.2,181935041.1,318879381.7,261.0355345,640.5722663,218.2354318
IR-O-N-10,SVKM`s Narsee Monjee Institute of Management Studies,68.83,11.68,64.22,65.21,1.22,Mumbai,Maharashtra,43.63,83,2019,420,420,231236714,434315031.5,611852396.7,219.0370553,465.2021356,298.731073
IR-O-U-0497,Amity University,50.11,28.3,65.48,61.94,7.22,Gautam Budh Nagar,Uttar Pradesh,43.53,84,2019,2430,2430,206350645.5,1300527863,1902681624,924.3144064,2011.902397,787.0400728
IR-O-U-0202,Birla Institute of Technology,54.72,29.47,56.97,44.88,23.47,Ranchi,Jharkhand,43.49,85,2019,750,750,79873094.62,955011907.3,1088337037,1123.34807,2047.203477,1215.312505
IR-O-U-0448,Bharathidasan University,60.74,29.05,48.92,42.77,24.17,Tiruchirappalli,Tamil Nadu,43.41,86,2019,2627.552222,3108.042615,187815415.9,318640070.6,1114683435,1064.297305,3089.202368,1517.583127
IR-O-U-0389,Banasthali Vidyapith,50.4,11.67,84.87,72.01,4.33,Banasthali,Rajasthan,43.22,87,2019,1495.191918,1322.940237,164503446.8,659835757.7,1204174888,499.1907209,801.6247921,556.2314377
IR-O-I-1361,Bharati Vidyapeeth,63.91,11.42,64.49,60.23,13.66,Pune,Maharashtra,42.89,88,2019,796.3877707,915.5763353,101928408.2,518789419.9,639306301.8,205.8975655,522.7619231,529.2319145
IR-O-U-0159,Chaudhary Charan Singh Haryana Agricultural University,76.87,6.91,56.41,57.5,2.02,Hisar,Haryana,42.36,89,2019,349.5456599,261.8119157,188706929.8,314831686.2,421915405.5,263.1487864,410.5696659,570.5628089
IR-O-U-0251,Calicut University,56.32,16.46,71.53,53.45,7.22,Malappuram,Kerala,42.22,90,2019,476.2587004,350.5022419,98634131.79,788520790,770630834.9,587.1302301,734.9124993,780.2459747
IR-O-C-41593,College of Engineering,56.36,20.52,61.36,52.28,15.42,Pune,Maharashtra,42.11,91,2019,756,756,75110485.92,809272901.8,718221153.8,741.7988171,1370.030722,730.5381933
IR-O-U-0295,Datta Meghe Institute of Medical Sciences,75.46,3.16,60.57,59.48,0.82,Wardha,Maharashtra,41.73,92,2019,277.4298073,30.86916449,217230810.8,629281139.9,678388967.1,265.7582852,287.6951645,633.3675821
IR-O-U-0577,National Institute of Technology Durgapur,47.06,28.96,64.01,47.7,12.14,Durgapur,West Bengal,41.59,93,2019,802,802,149065975.5,633693346.4,932918447.8,984.0591486,2751.295364,1622.478296
IR-O-U-0253,Cochin University of Science and Technology,47.22,26.88,64.8,47.56,14.84,Cochin,Kerala,41.42,94,2019,928.4107622,887.6769883,68733963.9,629144930.9,678906630.4,859.7460248,2434.435852,918.4401611
IR-O-U-0099,Guru Gobind Singh Indraprastha University,56.39,18.96,64.62,53.19,3.58,New Delhi,Delhi,41.21,95,2019,180,180,121663228.8,709068977.8,629799781,592.3435617,838.338082,813.2192866
IR-O-U-0123,Anand Agricultural University,69.48,12.25,59.12,41.45,7.22,Anand,Gujarat,41.2,96,2019,3446.937267,4135.562267,190964168.7,144733368.1,437561088.6,416.4957354,789.6621506,620.1189212
IR-O-U-0470,Periyar University,52.3,20.74,59.13,53.26,19.25,Salem,Tamil Nadu,40.99,97,2019,1339.013811,1249.344724,117858005,579431701.2,667439215.8,686.1864758,1730.711742,746.2981887
IR-O-U-0225,KLE Academy of Higher Education and Research,71.23,8.73,49.52,66.05,4.33,Belagavi,Karnataka,40.92,98,2019,403.9632042,351.7969705,200943182.4,199787833.6,392435490.3,197.035253,606.8284564,150.3356175
IR-O-U-0239,NITTE,70.38,9.31,48.61,66.11,6.51,Mangaluru,Karnataka,40.88,99,2019,94.24921744,0,204449430.9,213413993.3,521391684.5,206.6694862,607.9126706,183.9261784
IR-O-U-0487,Tamil Nadu Veterinary & Animal Sciences University,70.98,8.01,62.85,44.12,2.02,Chennai,Tamil Nadu,40.88,100,2019,60,60,158301724.3,313181140.2,471522152.7,474.5531922,822.2043149,704.1848837
IR-O-U-0456,Indian Institute of Technology Madras,85.61,92.51,86.32,63.57,97.13,Chennai,Tamil Nadu,86.76,1,2020,466,466,1281918583,3798214880,5169949393,3784.122424,12512.43478,4285.072691
IR-O-U-0220,Indian Institute of Science,79.13,91.48,78.23,58.39,100,Bengaluru,Karnataka,82.67,2,2020,454.4653315,469.8946845,1192420971,3661681682,5085123974,3766.370795,12305.45468,4578.536157
IR-O-U-0306,Indian Institute of Technology Bombay,83.52,87.81,80.86,57.48,91.96,Mumbai,Maharashtra,82.52,3,2020,729,729,1186827726,3672508062,4154751250,3766.381967,12370.0905,4617.004739
IR-O-I-1074,Indian Institute of Technology Delhi,84.02,84.46,75.07,67.97,93.89,New Delhi,Delhi,81.75,4,2020,749,749,1194463710,3659200073,4108016149,3239.324846,14648.13862,3579.742808
IR-O-I-1075,Indian Institute of Technology Kanpur,80.5,75.23,80.74,56.97,79.3,Kanpur,Uttar Pradesh,76.5,5,2020,827,827,1152826919,2616717383,3048895069,3980.67862,14492.12273,4427.854147
IR-O-U-0573,Indian Institute of Technology Kharagpur,74.25,76.23,83.23,55.35,82.92,Kharagpur,West Bengal,75.62,6,2020,656,656,1143408214,2476780119,3043775626,3985.682581,14544.7382,4410.727303
IR-O-U-0560,Indian Institute of Technology Roorkee,76.68,68.37,83.16,65.31,47.28,Roorkee,Uttarakhand,71.4,7,2020,815,815,1222929925,1886942531,3177011273,2818.356474,15349.36484,3349.82034
IR-O-U-0053,Indian Institute of Technology Guwahati,73.75,66.25,81.26,62.95,47.04,Guwahati,Assam,69.26,8,2020,690,690,1223115691,1860694734,2657701190,3052.686984,15016.14903,4119.604132
IR-O-U-0109,Jawaharlal Nehru University,71.19,44.96,95.07,73.36,54.12,New Delhi,Delhi,66.61,9,2020,426.5849617,407.4531964,1551076595,1927689603,2411643110,2937.553639,13789.39062,3727.082693
IR-O-U-0500,Banaras Hindu University,64.5,45,100,53.13,49.38,Varanasi,Uttar Pradesh,63.1,10,2020,3443.78186,3605.106219,271077574.4,1875680744,2365466263,3076.5049,7716.889111,4312.906749
IR-O-U-0570,Calcutta University,66.2,43.92,91.72,60.98,39.68,Kolkata,West Bengal,61.45,11,2020,581.0589771,632.4613704,1647244076,1304435052,2505439082,2609.82746,7683.189591,4052.15576
IR-O-U-0436,Amrita Vishwa Vidyapeetham,64.23,54.33,71.35,65.54,34.8,Coimbatore,Tamil Nadu,59.87,12,2020,2100,2100,1666262249,2074910914,2796828512,2601.04483,8231.75327,3257.722253
IR-O-U-0108,Jamia Millia Islamia,66.44,43.43,86.67,72.35,20.25,New Delhi,Delhi,59.54,13,2020,350,350,189326907.5,511259176.4,396444903.9,2329.458957,6528.504303,1712.283199
IR-O-U-0575,Jadavpur University,51.7,51.72,87.77,50.16,53.3,Kolkata,West Bengal,58.93,14,2020,1143,1143,101166842.9,1079228741,967477621.5,2844.082286,7681.807473,4209.034437
IR-O-U-0234,Manipal Academy of Higher Education,67.68,48.17,76.05,65.25,24.18,Manipal,Karnataka,58.91,15,2020,1075.17259,1142.091052,278979362,560894356.3,661773496,2346.885963,7409.698559,1505.869268
IR-O-U-0013,Indian Institute of Technology Hyderabad,61.4,52.64,67.51,58.59,49.61,Hyderabad,Telangana,58.53,16,2020,285,285,311868591.6,1632260565,2451220790,1553.676496,3808.336359,4714.929214
IR-O-U-0042,University of Hyderabad,69.59,40.74,77.44,58.72,32.13,Hyderabad,Telangana,57.67,17,2020,1168.683356,1204.565374,159382710.9,1918876753,3171299195,1084.50999,4460.378089,1921.033845
IR-O-U-0496,Aligarh Muslim University,69.06,40.86,80.06,56.93,27,Aligarh,Uttar Pradesh,57.38,18,2020,385,385,150641464.8,543299689.7,387707497.5,1245.104173,4540.260369,1621.284013
IR-O-U-0120,University of Delhi,42.65,54.23,82.66,59.6,44.81,Delhi,Delhi,56.03,19,2020,997.1387541,1280.319123,147569726,1326620187,1465339811,1912.552909,4824.733001,4536.595762
IR-O-U-0323,Savitribai Phule Pune University,62.95,42.77,86.96,50.92,16.41,Pune,Maharashtra,55.83,20,2020,214.516693,234.708393,68582677.96,410792416.5,377585183.7,1250.206308,4025.906746,1377.886342
IR-O-U-0490,Vellore Institute of Technology,48.43,56.83,69.94,59.38,38.8,Vellore,Tamil Nadu,55.39,21,2020,6883,6883,408635646.8,1466996105,1655533061,2037.734179,4968.644331,4677.45682
IR-O-U-0447,Bharathiar University,61.79,47.45,74.17,53.21,24.6,Coimbatore,Tamil Nadu,55.38,22,2020,718.0883971,1060.227829,223033225,634751100.5,732525915.6,1252.340242,4118.328223,1492.398492
IR-O-U-0467,National Institute of Technology Tiruchirappalli,52.39,44.58,71.79,63.34,51.82,Tiruchirappalli,Tamil Nadu,54.97,23,2020,884,884,463987622.8,2263788212,2248988889,2474.236703,5778.807739,4660.406161
IR-O-U-0305,Indian Institute of Science Education & Research Pune,67.24,45.58,59.31,58.75,28.91,Pune,Maharashtra,54.47,24,2020,1129.690474,1580.542391,440077111.4,825064856.7,1497969215,1326.150783,4354.822039,2066.823993
IR-O-U-0439,Anna University,51.91,43.09,73.11,51.35,61.72,Chennai,Tamil Nadu,54.42,25,2020,2740,2740,199924479.1,2520848410,1260239834,2434.424387,5692.966087,5104.431696
IR-O-U-0205,Indian Institute of Technology (Indian School of Mines),48.18,56.64,71.16,55.15,27,Dhanbad,Jharkhand,53.88,26,2020,824,824,524303133.9,814811256.4,1007994917,791.5987861,3407.860694,2186.323879
IR-O-U-0308,Institute of Chemical Technology,50.05,55.82,75.96,46.07,22.04,Mumbai,Maharashtra,53.76,27,2020,211,211,359323602.6,681241819.8,1037888944,880.7659902,3293.848291,1974.285082
IR-O-U-0701,Indian Institute of Technology (Banaras Hindu University) Varanasi,55.87,47.41,69.88,56.69,31.08,Varanasi,Uttar Pradesh,53.74,28,2020,1260.20952,1361.6045,436789828.2,2646167686,3306806774,1254.827651,4356.471063,1970.326526
IR-O-U-0391,Birla Institute of Technology & Science -Pilani,55.81,43.13,72.05,59.5,32.81,Pilani,Rajasthan,53.32,29,2020,2245.492363,2079.808183,438374648.7,2582720551,3169250586,1852.500115,4467.376074,4480.584054
IR-O-U-0273,Indian Institute of Technology Indore,57.51,49.25,69.71,56.59,15.91,Indore,Madhya Pradesh,53.22,30,2020,260,260,432499265,920362517.2,1249764902,754.1098326,4378.075111,1241.002049
IR-O-U-0378,Indian Institute of Technology Ropar,72.76,32.92,62.05,63.88,23.76,Rupnagar,Punjab,52.89,31,2020,260,260,238954270.3,456617909.5,964765551.3,710.5043391,2324.311847,1058.784353
IR-O-U-0237,National Institute of Technology Karnataka,53.81,41.74,73.32,65.58,30.01,Surathkal,Karnataka,52.88,32,2020,868,868,434106217.3,895183141.9,1236489226,1204.531548,4078.090597,2045.847846
IR-O-U-0139,Indian Institute of Technology Gandhinagar,71.26,37.15,57.21,64.21,23.76,Gandhinagar,Gujarat,52.77,33,2020,180,180,411782849.7,473593121.4,1030627562,722.7724052,3202.87278,1065.372274
IR-O-U-0235,Mysore University,68.77,18.79,90.54,54.24,6.85,Mysuru,Karnataka,50.49,34,2020,222.3668008,189.0776794,141060604.3,428680592.1,189989817.1,441.2155205,1045.348983,749.4727706
IR-O-U-0572,Indian Institute of Science Education & Research Kolkata,59.67,38.82,66.26,53.53,23.34,Mohanpur,West Bengal,50.48,35,2020,1269.112115,1043.489921,192289019.4,683316664,1086334783,846.1651387,3329.126579,1024.172297
IR-O-U-0304,Homi Bhabha National Institute,68.64,36.45,65.98,50.79,6.22,Mumbai,Maharashtra,50.42,36,2020,1039.320433,927.2847386,240032471.1,489746161.3,682616905.9,946.9527424,4171.641418,856.4377238
IR-O-U-0363,Siksha `O` Anusandhan,63.89,29.92,71.34,65.89,13.28,Bhubaneswar,Odisha,50.34,37,2020,1260,1260,137789720.5,562069834.4,365058097.6,781.6225409,2126.27943,934.9090784
IR-O-U-0078,Panjab University,48.88,40.86,71.57,53.49,37.31,Chandigarh,Chandigarh,50.31,38,2020,836,836,134758621.6,1786485671,919029708.4,2042.394673,5218.597887,4772.878931
IR-O-U-0356,Kalinga Institute of Industrial Technology,62.4,27.78,70,78.43,11.06,Bhubaneswar,Odisha,50,39,2020,3450,3450,376475639.3,517143351.5,594325459.1,623.672575,1996.208799,643.8941086
IR-O-U-0377,"Indian Institute of Science Education & Research, Mohali",62.43,31.86,59.58,71.65,22.04,Mohali,Punjab,49.58,40,2020,876.9369887,742.3761741,211991317.1,488389943.3,1070553587,753.4507497,2244.860047,979.9108026
IR-O-U-0357,National Institute of Technology Rourkela,49.19,48.29,65.32,51.66,17.89,Rourkela,Odisha,49.27,41,2020,710,710,265873062.6,725712660.2,838910929.1,760.5922378,4199.559323,1223.584052
IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,58.58,38.28,66.3,57.78,10.48,Thanjavur,Tamil Nadu,49.15,42,2020,1860,1860,381635728.7,938927785,1172612956,900.8601926,4571.34815,1083.245065
IR-O-U-0260,Kerala University,64.77,19.93,89.11,51.53,4.91,Thiruvananthapuram,Kerala,48.87,43,2020,283.0406213,628.6976555,218663405.7,467312673.3,229745418.3,565.8486485,1237.268102,809.6534754
IR-O-U-0497,Amity University,48.98,43.27,67.55,64.66,12.18,Gautam Budh Nagar,Uttar Pradesh,48.87,43,2020,1031.778324,914.0997401,373211286,617984530.6,1109551993,1321.325151,5117.090248,1889.554709
IR-O-I-1480,Thapar Institute of Engineering and Technology,50.44,42.26,67.3,56.35,19.32,Patiala,Punjab,48.83,45,2020,1625,1625,397869624,566273607.8,985891987.7,1256.113761,4259.566897,1533.566926
IR-O-U-0584,Indian Institute of Engineering Science and Technology,51.58,38.99,68.65,50.22,27.77,Shibpur,West Bengal,48.7,46,2020,566,566,166265794.8,619521679.2,947909745,1020.036454,3199.727012,1366.980488
IR-O-I-1357,University of Madras,61.35,31.82,66.43,53.88,20.25,Chennai,Tamil Nadu,48.66,47,2020,951.7800819,1159.97464,207423827.7,641226080.6,1064755839,835.2229776,3119.037214,1247.508086
IR-O-U-0006,"Andhra University, Visakhapatnam",55.04,25.59,85.84,54.46,18.37,Visakhapatnam,Andhra Pradesh,48.65,48,2020,977.0219004,1162.425321,195906243.3,846535784.7,1116727198,771.708322,2372.129029,860.1988273
IR-O-I-1441,Saveetha Institute of Medical and Technical Sciences,61.78,34.28,64.91,65.99,2.18,Chennai,Tamil Nadu,48.63,49,2020,1320,1320,313368646.6,443621189.1,515676853.1,1112.246372,3888.730737,1493.131718
IR-O-U-0272,Indian Institute of Science Education & Research Bhopal,63.78,30.9,63.49,66.63,8.1,Bhopal,Madhya Pradesh,48.57,50,2020,1423.037245,1632.455583,242225817.5,538262160.3,780086811,604.32259,2122.33186,1419.767996
IR-O-U-0064,Indian Institute of Technology Patna,60.04,37.02,57.6,53.94,16.41,Patna,Bihar,47.67,51,2020,225,225,248319820.9,528394916.2,678341638.9,748.2205662,2616.664913,1185.677851
IR-O-U-0262,Mahatma Gandhi University,59.27,34.73,68.77,52.55,4.24,Kottayam,Kerala,47.62,52,2020,677.2822772,643.0821207,209744134.5,363678222.6,401404455.5,1105.548713,3563.214863,1223.788976
IR-O-U-0473,S.R.M. Institute of Science and Technology,49.93,39.07,68.47,58.6,10.48,Chennai,Tamil Nadu,47.3,53,2020,4671.097966,4402.689563,360512950.3,698724841.9,1272133777,760.1249931,3989.459852,1399.46293
IR-O-U-0098,Delhi Technological University,54.52,29.82,65.95,59.25,25.82,New Delhi,Delhi,46.98,54,2020,2210,2210,279867505.9,922150627,1331403251,1070.677757,3001.230944,1438.316742
IR-O-U-0334,Visvesvaraya National Institute of Technology,49.85,37.31,68.93,55.11,15.39,Nagpur,Maharashtra,46.98,54,2020,746,746,386015013.2,436140322.2,946949304.6,717.5954086,3260.265718,1205.245802
IR-O-U-0222,JSS Academy of Higher Education and Research,63.04,19.39,66.7,70.04,18.85,Mysuru,Karnataka,46.95,56,2020,947.9868225,1001.577831,279331108,475271994.4,1054693163,512.1644503,1332.754038,576.1895022
IR-O-U-0435,Alagappa University,58.71,27.32,67.45,51.68,23.34,Karaikudi,Tamil Nadu,46.79,57,2020,521.3561103,540.7558807,213511522.1,677417198.4,695969815.8,707.9061267,2402.49058,845.3628179
IR-O-U-0355,Indian Institute of Technology Bhubaneswar,51.73,37.83,62.64,55.02,18.85,Bhubaneswar,Odisha,46.78,58,2020,260,260,436005800.7,939694350.4,1062638212,638.2816621,2259.545451,1367.1208
IR-O-U-0025,National Institute of Technology Warangal,50.61,31.04,70.32,56.38,25.01,Warangal,Telangana,46.69,59,2020,800,800,218250160.3,788025057.6,940980608.6,1066.283988,2817.36524,1241.667064
IR-O-U-0523,King George`s Medical University,64.39,27.23,62.97,57.57,8.1,Lucknow,Uttar Pradesh,46.65,60,2020,797.0540733,1073.219418,329532163.9,1005311711,911802630.1,410.5109489,2366.92982,856.2379186
IR-O-U-0474,Sathyabama Institute of Science and Technology,54.06,34,64.82,64.68,7.48,Chennai,Tamil Nadu,46.6,61,2020,2700,2700,423270934.8,1162630348,1495622658,901.6855808,2872.383106,1660.914542
IR-O-U-0136,Gujarat University,64.76,15.7,81.28,56.13,5.57,Ahmedabad,Gujarat,46.57,62,2020,637.8662992,1300.574572,201574649.9,581209838.8,303202801.6,241.5349497,1080.539483,904.2680926
IR-O-U-0027,Osmania University,52.04,28.16,79.86,51.62,13.82,Hyderabad,Telangana,46.57,62,2020,169.8318265,258.5551335,225458292.5,757525561.3,1212497941,1007.833788,2699.108726,872.8028979
IR-O-U-0107,Jamia Hamdard,57.82,27.62,69.75,60.64,8.1,New Delhi,Delhi,46.46,64,2020,1121.463586,1017.11212,278010334.3,1132154331,1620125701,667.996653,2024.020365,722.9386165
IR-O-U-0253,Cochin University of Science and Technology,54.37,29.63,70.28,52.7,14.88,Cochin,Kerala,46.02,65,2020,351.2696368,389.7500708,219860241.7,877158202.5,1209757147,1013.428895,2537.02277,1238.994611
IR-O-U-0389,Banasthali Vidyapith,54.19,14.23,83.55,75.99,10.48,Banasthali,Rajasthan,45.89,66,2020,750.4132512,824.6397235,186987217.2,920239884,1343060404,505.7419456,1077.809302,881.5995118
IR-O-U-0052,Gauhati University,55.17,19.05,83.56,58.4,10.48,Guwahati,Assam,45.87,67,2020,743.3986312,674.4840449,132018273.5,905077715.4,1337153027,457.8443681,1024.66738,815.0961683
